222	324.502
223	324.506
224	324.511
225	324.516
226	324.52
227	324.525
228	324.529
229	324.534
230	324.539
231	324.544
232	324.548
233	324.553
234	324.558
235	324.563
236	324.568
237	324.573
238	324.578
239	324.583
240	324.588
241	324.593
242	324.598
243	324.603
244	324.608
245	324.613
246	324.619
247	324.624
248	324.629
249	324.635
250	324.64
251	324.646
252	324.651
253	324.657
254	324.663
255	324.668
256	324.674
257	324.68
258	324.686
259	324.692
260	324.698
261	324.704
262	324.71
263	324.716
264	324.722
265	324.728
266	324.735
267	324.741
268	324.747
269	324.754
270	324.76
271	324.767
272	324.774
273	324.78
274	324.787
275	324.794
276	324.801
277	324.808
278	324.815
279	324.822
280	324.829
281	324.837
282	324.844
283	324.851
284	324.859
285	324.866
286	324.874
287	324.881
288	324.889
289	324.897
290	324.904
291	324.912
292	324.92
293	324.928
294	324.936
295	324.944
296	324.952
297	324.96
298	324.968
299	324.976
300	324.985
301	324.993
302	325.001
303	325.009
304	325.017
305	325.026
306	325.034
307	325.042
308	325.05
309	325.059
310	325.067
311	325.075
312	325.083
313	325.091
314	325.099
315	325.107
316	325.115
317	325.123
318	325.132
319	325.14
320	325.148
321	325.157
322	325.165
323	325.173
324	325.182
325	325.19
326	325.199
327	325.207
328	325.215
329	325.224
330	325.232
331	325.24
332	325.249
333	325.257
334	325.265
335	325.274
336	325.282
337	325.29
338	325.298
339	325.306
340	325.314
341	325.322
342	325.33
343	325.338
344	325.346
345	325.354
346	325.362
347	325.37
348	325.378
349	325.386
350	325.393
351	325.401
352	325.409
353	325.416
354	325.424
355	325.432
356	325.439
357	325.447
358	325.454
359	325.462
360	325.469
361	325.477
362	325.484
363	325.492
364	325.499
365	325.507
366	325.514
367	325.522
368	325.529
369	325.537
370	325.544
371	325.552
372	325.56
373	325.567
374	325.575
375	325.582
376	325.59
377	325.598
378	325.606
379	325.614
380	325.621
381	325.629
382	325.637
383	325.646
384	325.654
385	325.662
386	325.671
387	325.679
388	325.688
389	325.697
390	325.705
391	325.715
392	325.724
393	325.733
394	325.743
395	325.752
396	325.762
397	325.772
398	325.783
399	325.793
400	325.804
401	325.815
